Label,VoxelCount,Volume,SurfaceArea,MeanBreadth,Sphericity,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z
5906,53,53,75.887,5.107,0.727,250,254,213,219,40,46,251.811,215.604,42.566
5907,912,912,606.676,16.135,0.421,560,576,219,241,40,49,566.942,229.397,44.037
5908,651,651,486.415,14.692,0.416,553,567,225,243,39,50,559.375,233.427,43.946
5909,820,820,618.337,17.921,0.322,1795,1824,230,244,40,47,1807.540,236.335,43.495
5910,88,88,125.651,7.447,0.441,375,384,249,257,41,45,378.955,253.420,42.580
5911,744,744,535.233,15.728,0.408,826,845,243,259,38,48,834.035,251.583,41.911
5912,8,8,18.959,2.716,1.062,1634,1638,257,260,41,44,1635.250,258.000,42.000
5913,537,537,410.121,13.160,0.473,825,838,257,273,38,48,830.991,263.322,42.682
5914,87,87,170.353,13.486,0.173,1634,1655,257,263,41,45,1642.862,259.782,42.759
5915,40,40,68.212,4.869,0.570,1635,1641,260,266,41,46,1637.275,262.725,42.750
5916,557,557,621.842,18.546,0.146,1440,1462,296,321,41,46,1449.242,307.072,43.181
5917,171,171,177.986,8.361,0.587,1267,1278,307,314,40,46,1272.123,310.374,42.526
5918,1104,1104,738.639,18.736,0.342,1118,1143,303,323,39,49,1129.487,312.834,43.149
5919,839,839,669.946,17.806,0.265,1449,1476,316,331,40,47,1462.375,323.396,43.877
5920,218487,218487,33348.993,138.826,0.146,1579,1703,309,499,34,61,1637.518,392.642,51.873
5921,3,3,8.071,1.544,1.936,1831,1833,400,402,43,44,1831.333,400.333,43.000
5922,222,222,291.146,12.827,0.226,1479,1497,406,417,40,47,1487.378,410.568,42.914
5923,66,66,117.734,7.363,0.302,1477,1484,433,440,38,46,1479.879,435.652,41.758
5924,472,472,409.710,14.343,0.366,1483,1495,422,443,40,47,1488.409,432.826,43.585
5925,323,323,265.483,9.874,0.631,1478,1487,435,447,38,47,1481.864,440.204,41.898
5926,436,436,465.520,17.514,0.213,825,850,468,483,38,46,838.030,475.241,42.067
5927,177,177,192.996,8.846,0.493,1151,1163,478,487,40,45,1156.621,481.260,42.130
5928,663,663,466.985,14.515,0.488,1567,1579,484,505,40,48,1572.389,493.630,43.590
5929,182,182,178.784,7.866,0.656,503,512,503,513,40,47,506.648,507.368,43.835
5930,677,677,514.949,15.218,0.380,1796,1817,506,516,35,48,1806.836,510.984,41.700
5931,88,88,134.882,8.743,0.357,1469,1482,514,519,41,46,1475.693,515.739,42.852
5932,55,55,84.166,5.848,0.574,1786,1791,513,521,40,46,1788.345,516.655,42.782
5933,77,77,112.154,6.837,0.475,1788,1794,515,523,39,45,1790.974,517.974,41.364
5934,680,680,609.235,17.002,0.231,1770,1790,514,533,40,48,1778.381,520.829,43.866
5935,514,514,546.802,20.111,0.183,1934,1951,549,573,42,47,1941.434,557.605,44.103
5936,887,887,741.566,21.025,0.218,1912,1940,552,571,41,47,1927.041,561.554,44.239
5937,477,477,368.693,11.985,0.513,954,970,554,569,41,47,961.834,561.472,44.029
5938,317,317,343.815,13.680,0.280,2042,2048,560,580,39,47,2045.719,568.558,42.202
5939,1249,1249,915.875,25.977,0.230,1748,1773,545,578,40,48,1760.367,566.592,44.046
5940,153,153,215.225,11.954,0.266,1023,1029,594,613,40,45,1024.954,603.170,42.098
5941,39719,39719,10167.392,82.603,0.170,1601,1693,577,649,30,61,1642.607,613.832,50.814
5942,117,117,154.927,8.454,0.416,1819,1832,621,627,41,46,1824.265,623.735,42.496
5943,580,580,430.599,13.826,0.477,1286,1306,627,637,37,47,1296.234,631.372,42.612
5944,19,19,45.569,6.177,0.431,1023,1024,639,651,43,45,1023.000,643.579,43.368
5945,65,65,99.354,6.642,0.487,768,773,648,658,41,45,769.692,653.046,42.446
5946,1765,1765,958.640,20.276,0.400,1808,1831,649,673,40,51,1818.815,659.022,45.335
5947,160,160,171.620,9.801,0.573,1023,1029,652,666,39,47,1024.888,659.925,43.481
5948,1987,1987,1830.189,52.961,0.073,2041,2048,665,767,37,48,2045.833,708.947,42.292
5949,129,129,187.681,9.144,0.285,1830,1841,690,702,41,46,1834.597,695.031,43.132
5950,363,363,412.266,16.756,0.213,751,772,694,708,40,49,764.419,700.388,45.008
5951,1994,1994,1007.541,20.646,0.440,1818,1843,699,723,40,51,1828.656,709.428,45.304
5952,655,655,578.795,18.222,0.250,1551,1574,701,724,40,48,1562.285,713.525,43.203
5953,320,320,306.083,11.748,0.404,770,781,715,731,41,48,773.722,723.909,43.438
5954,505,505,585.514,19.266,0.144,764,773,699,728,41,51,768.164,713.061,45.741
5955,3470,3470,1921.077,35.957,0.192,816,865,737,762,38,53,841.335,748.733,43.343
5956,32,32,60.548,5.293,0.522,1535,1539,753,759,40,46,1536.062,755.938,42.844
5957,160,160,248.841,13.842,0.188,1532,1539,748,767,41,51,1535.200,757.144,45.581
5958,288,288,265.725,10.441,0.500,1522,1534,756,766,42,51,1528.733,761.260,45.903
5959,1176,1176,725.217,18.643,0.410,617,640,755,772,40,51,625.391,763.220,45.841
5960,228,228,223.003,10.018,0.530,803,817,762,768,40,47,810.724,765.408,43.548
5961,23,23,45.389,4.387,0.640,990,996,766,769,42,45,991.913,766.957,43.174
5962,127,127,158.042,8.555,0.462,1125,1138,763,770,40,46,1131.709,765.724,42.268
5963,45,45,69.490,5.251,0.683,1193,1200,764,769,41,46,1195.778,766.244,43.200
5964,132,132,162.951,8.940,0.455,1525,1535,764,770,42,50,1529.742,766.742,45.402
5965,56,56,99.274,7.791,0.363,765,774,766,772,42,49,768.875,768.429,45.446
5966,638,638,559.024,16.431,0.264,762,778,768,787,40,51,767.777,776.781,45.726
5967,13,13,29.689,3.326,0.730,621,625,770,775,43,44,622.231,771.769,43.000
5968,424,424,474.348,17.784,0.190,2044,2048,769,800,39,47,2046.292,783.533,43.073
5969,634,634,558.701,17.571,0.261,1998,2017,795,810,39,51,2007.797,801.549,44.271
5970,480,480,506.042,19.035,0.201,2043,2048,797,829,37,47,2046.000,814.760,42.644
5971,341,341,369.156,14.673,0.261,1830,1851,813,825,41,47,1839.513,818.393,43.311
5972,1639,1639,827.574,17.747,0.536,1291,1313,813,834,39,52,1302.846,823.036,44.802
5973,313,313,355.933,15.208,0.246,1023,1028,809,834,41,48,1024.760,821.399,44.080
5974,75650,75650,17350.001,101.194,0.124,1603,1716,768,880,36,61,1653.184,824.873,53.540
5975,1631,1631,999.962,22.858,0.301,1328,1366,846,860,38,47,1347.077,852.798,42.661
5976,461,461,495.784,18.361,0.197,2042,2048,847,877,38,45,2045.377,862.649,41.009
5977,40,40,75.724,7.610,0.417,1236,1249,860,864,43,46,1240.000,861.200,43.625
5978,4164,4164,2036.493,36.298,0.232,835,879,864,903,38,53,859.039,880.657,44.566
5979,119,119,174.442,10.584,0.302,2044,2048,872,888,39,45,2046.084,879.076,42.261
5980,450,450,412.250,15.934,0.327,1970,1990,886,900,40,50,1976.822,892.187,44.060
5981,369,369,372.918,14.438,0.297,767,774,889,912,41,51,769.138,900.247,46.523
5982,34,34,70.618,6.010,0.371,773,779,941,949,41,45,775.735,944.118,42.706
5983,122,122,190.053,10.109,0.245,1987,1997,944,957,41,45,1990.828,950.943,42.713
5984,812,812,530.512,14.159,0.499,1889,1907,952,971,40,47,1898.735,961.126,43.509
5985,281,281,314.529,13.394,0.287,582,601,957,970,39,46,591.744,962.495,42.142
5986,1005,1005,774.593,21.940,0.246,1204,1237,958,974,40,47,1222.942,965.478,43.205
5987,1412,1412,766.720,18.842,0.500,1907,1927,966,986,37,51,1915.343,977.421,44.339
5988,155,155,265.106,14.420,0.146,1830,1839,960,981,41,46,1833.923,970.581,42.935
5989,830,830,700.082,22.036,0.227,1803,1835,981,996,41,50,1818.707,988.927,44.534
5990,88,88,153.283,13.075,0.243,2043,2048,976,998,41,46,2046.170,988.534,42.568
5991,379,379,325.565,11.189,0.471,1155,1169,1005,1018,40,48,1161.319,1011.034,44.029
5992,31,31,54.970,4.645,0.654,907,913,1026,1031,43,46,909.129,1027.645,43.774
5993,270,270,302.494,15.155,0.298,510,518,1045,1071,41,47,512.752,1054.952,44.056
5994,95,95,118.479,6.785,0.614,1758,1768,1056,1063,43,47,1762.895,1059.032,44.095
5995,146,146,190.024,10.398,0.351,1982,1998,1066,1074,40,44,1988.233,1069.137,42.158
5996,477,477,362.736,12.467,0.539,1295,1306,1131,1143,40,50,1299.681,1136.973,44.897
5997,127,127,260.860,18.013,0.103,1756,1784,1143,1162,42,45,1767.835,1150.535,42.976
5998,18468,18468,5879.139,57.887,0.190,1813,1874,1132,1193,38,59,1846.633,1155.741,49.225
5999,398,398,330.303,11.632,0.497,1877,1891,1149,1163,41,48,1883.216,1155.095,43.977
6000,346,346,297.662,10.892,0.513,1886,1897,1153,1168,40,47,1890.968,1160.179,43.549
6001,792,792,630.247,18.481,0.283,1793,1816,1237,1256,38,48,1804.729,1246.672,43.375
6002,148,148,177.956,9.337,0.440,1016,1022,1246,1260,41,47,1018.723,1253.101,43.912
6003,110,110,142.047,7.507,0.477,1787,1794,1255,1264,39,46,1790.018,1259.009,42.364
6004,957,957,770.794,23.839,0.226,1800,1831,1256,1278,41,48,1812.049,1268.376,44.011
6005,381,381,357.355,14.098,0.360,1534,1542,1256,1278,40,47,1536.824,1263.436,43.252
6006,3404,3404,1887.331,31.911,0.195,1745,1785,1242,1274,39,52,1764.533,1260.266,43.745
6007,136,136,181.665,10.069,0.349,1083,1096,1278,1287,40,46,1088.662,1280.890,42.132
6008,19,19,35.372,3.551,0.923,2045,2048,1279,1282,43,48,2046.158,1279.895,45.053
6009,122,122,160.951,8.268,0.404,1814,1827,1281,1288,43,48,1819.336,1283.721,44.295
6010,516,516,513.661,17.067,0.222,0,5,1286,1312,40,56,1.039,1298.126,44.800
6011,833,833,618.936,18.293,0.331,1844,1856,1285,1312,40,51,1850.275,1296.932,44.730
6012,152,152,182.140,10.894,0.432,1535,1542,1293,1308,38,46,1536.342,1302.737,41.428
6013,905,905,1299.171,34.496,0.042,2045,2048,1291,1349,39,54,2046.601,1318.660,45.918
6014,582,582,488.658,15.516,0.328,1704,1717,1313,1336,40,48,1711.253,1324.072,43.649
6015,19,19,36.499,3.614,0.840,467,472,1322,1327,43,45,469.053,1324.105,43.263
6016,491,491,407.771,14.075,0.402,1707,1721,1334,1350,41,48,1712.438,1342.532,44.100
6017,4039,4039,1789.860,30.714,0.322,0,18,1333,1369,38,61,4.678,1355.169,48.467
6018,480,480,363.701,12.055,0.542,1754,1770,1356,1369,40,47,1761.600,1361.690,43.698
6019,10,10,23.397,2.934,0.883,2027,2031,1373,1376,43,44,2028.700,1373.800,43.000
6020,1119,1119,716.379,18.623,0.385,921,943,1396,1416,34,47,932.940,1405.028,41.623
6021,181,181,217.859,10.046,0.358,1713,1726,1434,1443,38,47,1719.536,1437.939,42.315
6022,45971,45971,12172.861,96.859,0.133,1819,1938,1422,1504,37,61,1873.502,1459.236,52.848
6023,1675,1675,863.974,18.553,0.492,1306,1328,1474,1493,34,47,1317.198,1482.995,40.630
6024,154,154,256.798,12.272,0.158,1245,1261,1481,1492,39,45,1253.487,1486.429,42.065
6025,1206,1206,885.370,22.311,0.237,1235,1259,1480,1501,35,47,1247.916,1490.106,41.347
6026,165,165,164.740,7.868,0.689,113,119,1509,1519,40,47,116.188,1513.612,42.873
6027,21189,21189,5872.072,60.371,0.251,12,75,1507,1575,38,61,38.613,1545.159,51.141
6028,312,312,286.344,10.996,0.469,1591,1603,1541,1555,41,48,1597.042,1547.750,44.503
6029,472,472,412.043,14.633,0.360,1607,1625,1563,1578,40,49,1614.794,1569.294,44.244
6030,776,776,632.900,18.441,0.269,902,921,1558,1586,41,47,911.393,1571.787,43.570
6031,1456,1456,775.145,16.963,0.515,1037,1058,1606,1623,40,52,1046.694,1616.036,45.573
6032,79,79,134.572,7.889,0.290,832,841,1640,1647,37,46,835.468,1643.063,41.443
6033,149596,149596,22479.557,100.397,0.223,0,83,1646,1794,40,61,31.725,1711.491,51.749
6034,180008,180008,31459.509,116.360,0.118,1849,1997,1605,1733,36,61,1915.293,1673.017,53.383
6035,45,45,92.418,6.064,0.290,2037,2045,1709,1716,43,45,2040.578,1712.022,43.044
6036,373,373,355.979,13.482,0.349,1742,1758,1738,1750,41,47,1748.887,1743.397,44.134
6037,459,459,403.793,14.406,0.362,1747,1763,1744,1761,42,47,1755.129,1752.688,44.159
6038,162070,162070,24621.130,103.195,0.199,1598,1703,1726,1868,39,61,1648.002,1799.560,51.949
6039,1319,1319,743.365,17.902,0.479,1466,1489,1867,1885,38,48,1476.237,1877.042,43.019
6040,9731,9731,3056.429,42.483,0.375,1503,1550,1852,1893,36,59,1525.893,1877.154,46.305
6041,1287,1287,1132.931,39.095,0.129,2040,2048,1859,1935,39,47,2045.573,1889.852,42.721
6042,250,250,255.091,10.170,0.426,1929,1938,1920,1935,42,47,1932.812,1926.892,44.096
6043,21,21,43.942,4.106,0.588,1345,1351,1980,1984,42,45,1347.333,1981.333,43.048
6044,5033,5033,2042.623,31.184,0.336,1517,1546,2001,2044,37,52,1531.056,2019.245,43.932
6045,6,6,14.990,2.337,1.209,590,593,2028,2031,43,44,591.000,2028.833,43.000
6046,18,18,38.423,3.685,0.646,426,430,2029,2034,43,45,427.389,2030.722,43.278
6048,738,738,534.271,17.277,0.404,1017,1025,12,38,39,51,1020.938,22.232,45.167
6049,11235,11235,3573.582,42.479,0.313,1706,1743,44,93,38,61,1723.421,67.348,53.468
6050,360,360,389.969,15.624,0.247,1685,1707,76,94,42,48,1694.769,84.217,44.222
6051,134640,134640,25517.978,108.428,0.123,340,480,183,299,39,61,406.161,235.735,53.787
6052,258378,258378,40915.454,148.842,0.110,510,690,212,378,39,61,609.393,285.485,52.775
6053,19686,19686,5616.020,55.085,0.247,664,717,390,454,38,61,685.643,417.549,52.642
6054,190,190,237.805,11.213,0.304,1018,1026,548,564,42,48,1021.837,556.658,44.737
6055,215,215,230.216,10.389,0.428,1021,1032,621,633,40,46,1026.140,627.126,42.488
6056,806,806,610.430,17.699,0.323,1867,1889,755,769,40,54,1878.922,761.589,47.158
6057,10362,10362,3271.875,40.906,0.347,799,866,751,770,39,61,832.735,761.337,48.286
6058,246,246,235.368,11.180,0.525,861,877,761,769,41,50,866.520,765.041,44.992
6059,2,2,5.642,1.214,2.519,1198,1200,767,768,44,45,1198.500,767.000,44.000
6060,124519,124519,22444.468,96.091,0.155,1740,1849,789,911,37,61,1798.310,847.685,50.809
6061,78,78,110.730,6.908,0.507,1022,1028,863,873,42,46,1024.256,867.423,43.564
6062,621,621,584.749,21.968,0.218,1034,1067,907,927,41,47,1054.043,917.549,44.269
6063,144,144,176.662,9.954,0.425,1022,1029,935,950,42,48,1024.312,942.333,44.917
6064,51,51,84.414,6.115,0.489,1019,1023,947,956,43,48,1020.725,950.804,44.392
6065,1178,1178,758.902,19.226,0.359,165,189,966,987,40,50,176.683,975.613,42.520
6066,228,228,239.191,10.338,0.430,343,357,1004,1014,42,49,350.447,1008.623,44.206
6067,84736,84736,21583.478,140.231,0.081,1479,1640,909,1046,31,61,1574.915,989.568,53.343
6068,282,282,338.721,16.435,0.231,1019,1029,1046,1070,40,48,1023.461,1056.844,44.858
6069,3630,3630,1476.149,24.885,0.463,38,69,1182,1210,40,55,54.963,1195.091,45.682
6070,183,183,193.227,9.257,0.525,1022,1027,1246,1261,41,48,1024.262,1252.672,44.481
6071,72,72,108.267,7.146,0.462,1195,1207,1277,1281,41,45,1200.139,1278.764,42.681
6072,134,134,141.333,7.338,0.719,1268,1278,1275,1283,39,45,1272.276,1278.746,41.888
6073,1366,1366,854.286,20.069,0.338,99,122,1506,1527,39,52,109.864,1516.474,43.450
6074,1462,1462,874.956,20.089,0.361,822,847,1628,1650,38,51,836.551,1638.185,45.600
6075,697,697,556.178,16.991,0.319,1528,1539,1835,1858,38,47,1533.218,1846.603,42.669
6076,65373,65373,14371.186,96.913,0.163,1138,1243,1932,2047,39,61,1193.182,1992.008,52.766
6077,114948,114948,18966.524,92.731,0.219,1326,1435,1917,2027,37,61,1384.723,1976.735,52.207
6082,28,28,55.777,5.096,0.511,252,256,12,19,43,48,254.250,15.286,45.321
6083,216,216,273.175,13.136,0.259,257,266,204,226,43,47,260.958,215.884,44.616
6084,229,229,235.659,10.772,0.453,2041,2048,228,242,40,50,2045.048,233.607,45.175
6085,18114,18114,4890.082,48.956,0.317,0,30,205,285,42,61,9.347,242.135,53.912
6086,12,12,28.045,3.460,0.738,1610,1616,239,242,45,46,1612.333,240.250,45.000
6087,31,31,58.921,5.562,0.531,0,3,255,263,43,47,0.484,257.742,45.065
6088,173,173,213.219,11.040,0.349,382,398,257,266,43,47,389.277,260.243,44.538
6089,296,296,274.404,11.080,0.480,748,762,257,268,43,49,754.132,261.747,45.091
6090,73,73,97.169,6.310,0.657,937,945,257,264,43,47,940.534,259.959,44.507
6091,368,368,428.425,17.374,0.195,1443,1467,292,313,43,47,1451.818,302.082,44.595
6092,219150,219150,39988.747,145.222,0.085,1340,1535,255,409,39,61,1425.077,325.079,53.671
6093,264730,264730,44667.883,145.832,0.089,385,566,292,467,39,61,463.254,375.469,53.453
6094,404,404,368.977,13.190,0.367,1448,1468,405,417,40,47,1457.116,410.765,43.572
6095,329,329,413.851,17.052,0.173,1486,1501,404,428,41,47,1494.191,414.948,44.255
6096,89,89,129.119,8.043,0.416,932,939,449,462,43,46,934.753,455.562,44.202
6097,451,451,413.921,14.778,0.324,318,330,446,468,42,47,323.512,454.831,44.428
6098,3836,3836,2133.094,39.715,0.171,1480,1524,437,479,39,53,1496.365,459.670,44.621
6099,353,353,446.850,21.252,0.158,1304,1326,465,497,43,48,1312.921,480.887,44.646
6100,718,718,541.829,15.705,0.367,933,951,461,481,40,48,941.226,472.390,44.096
6101,851,851,564.138,15.307,0.456,1569,1587,475,493,40,53,1577.163,483.348,45.249
6102,224,224,253.046,11.800,0.350,1151,1163,482,498,42,47,1156.607,487.772,44.482
6103,176,176,193.146,9.079,0.486,1021,1029,484,494,39,48,1023.739,488.756,42.688
6104,135,135,155.328,7.957,0.550,810,819,491,501,41,46,813.600,495.081,43.622
6105,180,180,207.113,9.794,0.412,513,525,493,504,42,47,518.267,498.244,44.717
6106,305,305,269.734,10.573,0.536,339,351,493,506,42,49,344.889,499.334,44.879
6107,331,331,314.422,12.358,0.399,1023,1030,493,510,40,49,1025.792,501.323,43.746
6108,368,368,346.792,12.355,0.367,1144,1157,496,510,43,48,1149.557,503.016,45.715
6109,720,720,559.675,17.176,0.334,1483,1510,502,515,41,49,1495.008,508.047,45.247
6110,296,296,270.628,10.680,0.500,1476,1487,514,526,42,48,1480.628,518.959,45.084
6111,348,348,382.062,15.773,0.246,1776,1792,514,536,41,48,1783.897,526.319,44.497
6112,258,258,299.445,12.768,0.280,1766,1779,531,548,43,49,1773.446,539.070,45.605
6113,291,291,271.836,10.669,0.477,957,969,541,554,41,46,961.392,546.787,43.340
6114,672,672,651.782,24.818,0.184,1372,1406,548,574,41,48,1386.574,557.945,44.073
6115,109,109,146.692,8.349,0.426,2044,2048,551,565,41,47,2046.394,557.569,43.752
6116,235,235,278.405,11.304,0.289,1640,1650,558,574,42,49,1643.672,565.996,44.664
6117,197,197,278.966,15.083,0.202,977,1002,560,570,43,47,987.883,565.665,44.401
6118,727,727,619.280,18.961,0.252,966,984,615,640,40,47,973.081,624.517,43.424
6119,1777,1777,900.416,19.274,0.489,835,857,617,637,39,53,845.251,626.699,45.968
6120,1041,1041,689.121,19.955,0.375,827,847,630,651,39,47,838.264,641.159,42.883
6121,387,387,346.839,13.106,0.406,1279,1285,635,656,39,47,1280.961,645.922,43.305
6122,65,65,97.382,6.272,0.517,44,51,644,653,45,47,47.062,648.031,45.462
6123,160,160,201.960,9.402,0.351,1196,1209,642,650,42,47,1201.531,645.175,44.394
6124,277,277,355.652,16.287,0.193,1696,1719,644,663,42,47,1705.523,654.040,44.249
6125,318,318,273.684,10.534,0.558,831,845,645,656,40,47,838.274,650.220,43.814
6126,17,17,33.588,3.418,0.863,48,52,651,656,45,47,49.882,652.882,45.235
6127,1243,1243,873.806,22.814,0.262,1550,1581,653,671,40,52,1566.869,660.431,46.301
6128,799,799,680.723,21.383,0.229,1402,1426,662,693,42,50,1413.141,673.746,45.153
6129,228,228,279.880,12.344,0.268,1558,1567,668,684,42,51,1561.982,675.917,44.978
6130,6345,6345,3143.460,52.207,0.147,856,904,663,721,39,53,877.260,679.862,46.590
6131,1257,1257,755.084,18.063,0.415,1546,1564,680,703,41,51,1555.596,690.671,45.340
6132,65,65,103.497,6.767,0.431,1075,1082,703,710,40,47,1077.508,706.723,42.815
6133,342,342,352.047,13.179,0.303,769,780,704,723,42,49,773.205,714.132,44.576
6134,390,390,446.200,15.970,0.194,1387,1397,702,725,40,49,1392.015,715.051,45.523
6135,727,727,576.366,17.320,0.312,999,1023,708,727,40,46,1010.895,716.992,43.285
6136,1538,1538,1029.193,24.545,0.245,1537,1559,741,769,40,53,1546.446,756.271,44.968
6137,1489,1489,1051.574,28.642,0.216,642,684,754,770,42,55,662.138,764.227,47.632
6138,17,17,37.603,4.148,0.615,771,775,770,775,45,47,772.235,772.176,45.118
6139,5,5,12.510,2.018,1.444,1088,1091,771,773,44,46,1089.000,771.200,44.800
6140,72,72,140.226,11.769,0.213,2044,2048,850,872,45,48,2046.528,861.181,45.361
6141,152,152,185.437,9.938,0.410,1297,1307,870,884,42,47,1301.151,876.309,44.053
6142,65,65,127.509,10.951,0.230,2045,2048,873,893,43,47,2046.554,882.338,45.185
6143,928,928,767.000,20.716,0.216,1066,1092,887,908,42,52,1079.501,897.516,46.492
6144,741,741,635.259,22.256,0.242,1088,1118,933,959,41,46,1099.000,943.800,43.302
6145,162,162,189.084,9.369,0.439,773,783,940,953,42,47,777.944,945.660,44.673
6146,970,970,783.331,21.573,0.221,1831,1854,942,965,41,52,1840.833,951.781,45.271
6147,613,613,607.274,21.958,0.190,1190,1215,930,959,41,46,1199.648,946.874,43.697
6148,205,205,298.435,16.680,0.179,2044,2048,947,976,42,47,2046.146,962.541,44.307
6149,38,38,74.899,6.587,0.389,2045,2048,987,998,44,47,2046.474,992.447,45.132
6150,43,43,71.227,5.611,0.579,1279,1285,1022,1026,42,47,1281.326,1023.651,44.558
6151,106,106,127.189,8.080,0.618,904,916,1023,1030,43,49,907.330,1026.047,45.821
6152,159,159,185.463,9.697,0.448,1278,1285,1026,1039,43,49,1281.277,1031.195,45.075
6153,345,345,279.847,10.933,0.614,1784,1792,1074,1089,39,48,1788.829,1082.107,43.238
6154,174,174,191.239,9.061,0.490,1806,1813,1126,1139,42,47,1808.293,1131.552,44.362
6155,117,117,144.208,8.063,0.516,1529,1537,1136,1145,40,47,1533.573,1140.350,43.487
6156,158,158,216.037,10.760,0.280,477,494,1212,1221,43,47,484.538,1216.405,44.506
6157,278,278,346.938,17.716,0.209,1177,1195,1199,1228,43,47,1183.896,1213.906,44.165
6158,42,42,67.904,5.210,0.637,434,439,1214,1220,43,49,435.952,1216.786,45.048
6159,3347,3347,1676.061,28.544,0.269,1654,1688,1212,1247,39,51,1671.273,1229.184,45.597
6160,1482,1482,947.520,20.755,0.292,1627,1653,1214,1237,40,51,1640.553,1226.327,46.464
6161,541,541,453.980,15.211,0.354,629,645,1242,1254,36,49,638.793,1246.741,41.810
6162,194,194,232.529,11.215,0.339,1654,1665,1240,1254,42,49,1658.026,1246.268,44.479
6163,397,397,442.575,18.671,0.206,1810,1829,1249,1277,43,49,1817.217,1262.035,44.688
6164,270,270,292.444,12.287,0.330,989,1004,1257,1269,41,49,996.141,1262.526,43.948
6165,25,25,53.389,5.724,0.464,2046,2048,1268,1278,44,47,2046.800,1273.360,45.360
